cpr,kan_R,kan_python
2802964303,TRUE,FALSE
2306579964,TRUE,TRUE
2207719895,TRUE,TRUE
0604874620,FALSE,FALSE
1411641995,FALSE,TRUE
2602910668,FALSE,FALSE
0107612661,TRUE,TRUE
0709941243,TRUE,TRUE
2701654798,TRUE,FALSE
1210888755,FALSE,FALSE
1604766199,TRUE,FALSE
2904910435,TRUE,FALSE
1809771586,FALSE,TRUE
1006975761,FALSE,TRUE
0802791958,TRUE,TRUE
0601979794,TRUE,TRUE
2612805921,FALSE,FALSE
0208991461,TRUE,TRUE
1004963813,TRUE,TRUE
0601600926,FALSE,FALSE
1402584859,FALSE,FALSE
0111702266,TRUE,TRUE
1511734723,TRUE,TRUE
2603644937,FALSE,TRUE
0609663451,TRUE,TRUE
2908950124,TRUE,TRUE
0209774192,TRUE,FALSE
1907872509,FALSE,TRUE
1706676270,FALSE,TRUE
0504700405,TRUE,FALSE
2102748208,TRUE,TRUE
2512799485,TRUE,TRUE
0804634631,TRUE,FALSE
2910978993,TRUE,FALSE
2509793213,FALSE,TRUE
0809960201,TRUE,TRUE
1007718179,FALSE,FALSE
2810871475,TRUE,TRUE
2102635667,FALSE,FALSE
2410735584,FALSE,TRUE
0108859774,FALSE,TRUE
2407768099,TRUE,TRUE
1402604829,TRUE,FALSE
1701687603,TRUE,TRUE
0201900002,FALSE,TRUE
2803840215,FALSE,FALSE
0704763605,FALSE,FALSE
1801590940,TRUE,TRUE
2906861602,FALSE,TRUE
1801786864,TRUE,TRUE
0302947248,TRUE,TRUE
0112880923,TRUE,TRUE
0207871296,TRUE,FALSE
0106769514,FALSE,TRUE
2202981784,FALSE,FALSE
2703622167,TRUE,FALSE
0207975320,FALSE,TRUE
0407520893,FALSE,FALSE
1604855760,TRUE,FALSE
2412574926,TRUE,TRUE
1606695134,FALSE,TRUE
2609842178,FALSE,FALSE
1903840725,FALSE,FALSE
2502803306,TRUE,FALSE
1010676446,TRUE,TRUE
2411840048,TRUE,TRUE
2110622909,FALSE,FALSE
0607516767,FALSE,FALSE
0808638072,TRUE,TRUE
2602760204,FALSE,FALSE
0510622518,TRUE,FALSE
1703594304,FALSE,FALSE
2302795726,FALSE,FALSE
0208721863,FALSE,TRUE
1910936222,FALSE,TRUE
0902842070,FALSE,FALSE
2911893303,TRUE,FALSE
1902522850,FALSE,FALSE
2602745005,FALSE,TRUE
1102858504,FALSE,TRUE
2709861474,FALSE,FALSE
2104899098,FALSE,FALSE
2501730806,FALSE,FALSE
1402945261,TRUE,FALSE
2401790785,FALSE,FALSE
0709659486,TRUE,TRUE
1402754152,FALSE,TRUE
2007922258,FALSE,FALSE
0502936880,TRUE,FALSE
0506822060,TRUE,TRUE
2711838394,FALSE,TRUE
3012882327,TRUE,TRUE
1410880083,FALSE,FALSE
0812880683,TRUE,FALSE
0506981506,FALSE,FALSE
0110970398,FALSE,FALSE
1002943431,TRUE,TRUE
0310774488,FALSE,TRUE
1802815612,FALSE,FALSE
0409915118,FALSE,FALSE
1503920048,TRUE,TRUE
2309869536,FALSE,FALSE
2908840529,FALSE,TRUE
1702572692,FALSE,TRUE
1310894478,TRUE,FALSE
0501996651,FALSE,TRUE
1609868392,TRUE,FALSE
0301783635,TRUE,FALSE
0702556608,TRUE,FALSE
0404682567,TRUE,TRUE
2003769519,TRUE,FALSE
0109807079,FALSE,TRUE
3004915221,FALSE,TRUE
2804853931,FALSE,TRUE
2401914950,FALSE,FALSE
1605937146,TRUE,TRUE
2604751063,FALSE,FALSE
1109846495,TRUE,FALSE
2908680328,FALSE,TRUE
1107894233,FALSE,FALSE
1801813371,TRUE,FALSE
1506916027,TRUE,TRUE
1208613506,FALSE,TRUE
2102917865,TRUE,TRUE
1712995822,FALSE,FALSE
1510680323,FALSE,TRUE
2310729544,FALSE,TRUE
2404856881,TRUE,FALSE
1201641868,TRUE,TRUE
2009977319,FALSE,TRUE
2406781108,FALSE,TRUE
2602860030,TRUE,TRUE
1011798445,TRUE,FALSE
1209825753,TRUE,TRUE
0202575688,TRUE,FALSE
2712718793,FALSE,FALSE
2012989698,TRUE,FALSE
2406520373,FALSE,TRUE
0612821360,TRUE,FALSE
2604795833,FALSE,FALSE
0203739686,FALSE,TRUE
2302825007,FALSE,TRUE
1007934140,FALSE,FALSE
0911581181,FALSE,TRUE
1403994015,FALSE,TRUE
1608520567,FALSE,TRUE
2803623937,FALSE,FALSE
1001692743,TRUE,FALSE
1909797690,FALSE,TRUE
1304961399,FALSE,TRUE
2306745198,TRUE,FALSE
1111950337,TRUE,FALSE
0203955703,TRUE,FALSE
1101769176,TRUE,FALSE
1304767848,FALSE,FALSE
2809761522,TRUE,FALSE
0908782731,TRUE,FALSE
2609980539,FALSE,FALSE
1811822685,FALSE,FALSE
1512809283,FALSE,FALSE
2405689547,TRUE,TRUE
2504906864,TRUE,FALSE
3110915862,FALSE,FALSE
2607506678,FALSE,TRUE
2901979837,TRUE,FALSE
1504594675,FALSE,TRUE
1605964234,TRUE,FALSE
2009729109,TRUE,TRUE
1710757563,TRUE,TRUE
0211569239,FALSE,TRUE
0206873868,FALSE,TRUE
2509895469,FALSE,TRUE
2511974563,TRUE,FALSE
2804721232,TRUE,TRUE
2301978281,FALSE,TRUE
0106815280,FALSE,FALSE
3105786073,TRUE,FALSE
2706848967,FALSE,TRUE
0309650930,TRUE,TRUE
1308981175,TRUE,FALSE
1107721516,TRUE,FALSE
2003520339,FALSE,TRUE
2702874329,TRUE,FALSE
1709878796,TRUE,FALSE
1903707073,TRUE,TRUE
2907982854,FALSE,TRUE
0307981039,TRUE,FALSE
0701726395,FALSE,FALSE
0906826589,TRUE,FALSE
1108631284,TRUE,TRUE
2402725257,TRUE,TRUE
1711814045,FALSE,TRUE
1008827329,FALSE,FALSE
0504634314,FALSE,TRUE
1712702805,FALSE,TRUE
2602927024,FALSE,FALSE
2306553762,TRUE,FALSE
1306752179,FALSE,TRUE
2809925762,FALSE,FALSE
2007523507,TRUE,TRUE
2408845802,FALSE,TRUE
2210964526,FALSE,TRUE
0401644607,FALSE,FALSE
1603735087,FALSE,TRUE
1804798734,FALSE,TRUE
1202855727,TRUE,FALSE
2406708482,TRUE,TRUE
0510860758,TRUE,FALSE
2002696649,TRUE,TRUE
2110797764,TRUE,FALSE
0306546795,TRUE,FALSE
2608935597,TRUE,TRUE
0607538195,TRUE,FALSE
2509674854,TRUE,TRUE
1710828837,TRUE,FALSE
1301674329,TRUE,TRUE
1712568341,FALSE,TRUE
1604975275,TRUE,TRUE
0810717628,FALSE,TRUE
1510761482,FALSE,FALSE
2306946643,TRUE,FALSE
2502757927,TRUE,FALSE
0401868466,TRUE,TRUE
2212798160,FALSE,TRUE
1909747286,TRUE,TRUE
1305867105,FALSE,TRUE
0206918207,FALSE,FALSE
1806971672,TRUE,FALSE
1703881692,FALSE,TRUE
0407807489,FALSE,TRUE
2705720424,FALSE,FALSE
0702554246,TRUE,FALSE
0312865367,FALSE,TRUE
1303987361,FALSE,FALSE
0411810622,TRUE,TRUE
3108918279,TRUE,TRUE
0610712383,TRUE,TRUE
0710705932,FALSE,TRUE
1110939655,TRUE,TRUE
1904927001,TRUE,TRUE
0902803837,TRUE,TRUE
2409930748,TRUE,FALSE
0204923018,TRUE,FALSE
0503884347,FALSE,FALSE
0909795345,FALSE,TRUE
2709740808,TRUE,TRUE
1111973452,FALSE,FALSE
2607686866,TRUE,TRUE
2806991102,FALSE,TRUE
1007984008,TRUE,TRUE
1503676130,TRUE,FALSE
2011933911,FALSE,FALSE
0605623193,TRUE,TRUE
2106630421,FALSE,FALSE
2305755376,FALSE,FALSE
2608876508,TRUE,TRUE
0910877352,FALSE,TRUE
0312775021,FALSE,FALSE
2312797989,TRUE,TRUE
0803875085,FALSE,FALSE
2601671647,TRUE,TRUE
2412844613,FALSE,TRUE
0204816144,TRUE,TRUE
1208766515,TRUE,FALSE
2211883576,FALSE,FALSE
2804696712,FALSE,FALSE
0911802255,TRUE,FALSE
3001875264,TRUE,TRUE
2103997888,TRUE,TRUE
1611805382,FALSE,TRUE
2102701209,FALSE,TRUE
1504716411,FALSE,TRUE
2709850348,TRUE,FALSE
1002708170,TRUE,TRUE
0608804871,TRUE,TRUE
2410516410,TRUE,FALSE
1012502836,FALSE,TRUE
1007843882,TRUE,FALSE
1401922445,TRUE,FALSE
3010807384,FALSE,FALSE
3107802574,TRUE,FALSE
1503885456,FALSE,FALSE
1108794487,TRUE,TRUE
1603788473,FALSE,FALSE
1503514184,TRUE,TRUE
0607888919,FALSE,TRUE
0607912002,TRUE,TRUE
1401679816,TRUE,TRUE
1901992704,TRUE,TRUE
2408847288,TRUE,FALSE
1001812826,TRUE,TRUE
1211949000,FALSE,TRUE
1209640854,FALSE,FALSE
1401722749,TRUE,FALSE
1404944354,FALSE,FALSE
2903672118,FALSE,TRUE
0806618692,TRUE,FALSE
2607902326,FALSE,FALSE
0210782803,FALSE,FALSE
0205665832,TRUE,TRUE
2303779543,TRUE,TRUE
2407828031,TRUE,FALSE
3001824767,TRUE,FALSE
2206952735,TRUE,TRUE
2510561395,FALSE,TRUE
0309731894,TRUE,TRUE
1107678334,TRUE,TRUE
0811706830,FALSE,TRUE
2602891288,TRUE,FALSE
2802677068,FALSE,TRUE
0406681899,FALSE,TRUE
2805796601,FALSE,TRUE
2211790340,TRUE,TRUE
0101601691,FALSE,TRUE
2704943316,FALSE,FALSE
2105798140,TRUE,FALSE
1402903646,TRUE,TRUE
1011980408,TRUE,TRUE
0809963094,TRUE,FALSE
1411641994,TRUE,TRUE
0107696929,TRUE,TRUE
1010862312,FALSE,FALSE
2309909630,TRUE,FALSE
0308772589,FALSE,TRUE
2907693791,FALSE,FALSE
1501775878,FALSE,TRUE
1403977877,TRUE,TRUE
2306646405,TRUE,FALSE
2903972962,TRUE,FALSE
1409847884,TRUE,TRUE
2003693970,TRUE,TRUE
2102724052,FALSE,FALSE
1309654412,FALSE,FALSE
1510692472,FALSE,FALSE
1007902216,TRUE,TRUE
0802842998,FALSE,TRUE
3011953323,FALSE,FALSE
2404649173,FALSE,TRUE
0212714854,TRUE,TRUE
0706923289,FALSE,FALSE
0709797137,FALSE,FALSE
3001926003,TRUE,FALSE
2603867662,FALSE,FALSE
1109850882,FALSE,TRUE
0102802938,FALSE,TRUE
2501955746,TRUE,TRUE
1107837092,TRUE,FALSE
2112943134,FALSE,TRUE
1701722449,FALSE,FALSE
1705751866,TRUE,FALSE
2906882340,TRUE,TRUE
1504737945,TRUE,FALSE
0702925022,TRUE,TRUE
2603961733,TRUE,TRUE
1404903266,FALSE,TRUE
2202863283,TRUE,TRUE
1912751910,TRUE,TRUE
2612740566,FALSE,FALSE
2112795155,FALSE,TRUE
1112655498,FALSE,TRUE
1912697082,FALSE,TRUE
2709573117,TRUE,FALSE
2510632758,TRUE,FALSE
2606641897,FALSE,FALSE
2612737472,TRUE,FALSE
3105784160,FALSE,TRUE
2004616341,TRUE,FALSE
1008842246,FALSE,TRUE
1504710622,FALSE,FALSE
2810533887,TRUE,FALSE
2409692722,FALSE,FALSE
1501996588,FALSE,TRUE
3112916778,FALSE,FALSE
2311809932,TRUE,FALSE
1403571364,TRUE,TRUE
1504796830,FALSE,TRUE
2301666977,FALSE,FALSE
1603836396,TRUE,TRUE
1401609689,FALSE,FALSE
1105984498,FALSE,FALSE
1703640677,FALSE,TRUE
2212782946,FALSE,FALSE
2604529622,FALSE,TRUE
0408585129,TRUE,FALSE
0805909011,TRUE,TRUE
2106689562,TRUE,TRUE
0204932109,FALSE,TRUE
2802940455,TRUE,FALSE
1002705198,TRUE,FALSE
2908805593,FALSE,FALSE
0306762751,FALSE,TRUE
2308634165,TRUE,TRUE
0701934686,TRUE,FALSE
1208636485,TRUE,FALSE
0203745046,FALSE,FALSE
2409677223,FALSE,FALSE
0908913202,TRUE,TRUE
3011963085,TRUE,TRUE
2812568691,FALSE,TRUE
0108626016,TRUE,FALSE
3009695264,FALSE,FALSE
1407585889,TRUE,FALSE
0606872909,FALSE,FALSE
2504583966,TRUE,TRUE
2011665149,FALSE,TRUE
1803739239,FALSE,FALSE
0105758886,FALSE,FALSE
2203880163,TRUE,FALSE
1106797417,TRUE,FALSE
1110914872,TRUE,FALSE
3107618514,TRUE,FALSE
0909612997,FALSE,TRUE
2604942905,FALSE,TRUE
2611713347,FALSE,FALSE
1712568889,FALSE,TRUE
3107883840,TRUE,TRUE
3003745601,FALSE,TRUE
2303936824,FALSE,FALSE
0709767936,TRUE,FALSE
1705750198,FALSE,FALSE
1904869962,TRUE,TRUE
1701936507,FALSE,TRUE
2210951310,TRUE,FALSE
3008681380,FALSE,TRUE
0711937965,TRUE,FALSE
2610987122,FALSE,TRUE
0712993975,FALSE,FALSE
2012521723,TRUE,TRUE
1006945687,FALSE,TRUE
0702546325,TRUE,FALSE
0712954494,TRUE,TRUE
0705624474,FALSE,TRUE
1905636317,FALSE,TRUE
2303700420,FALSE,FALSE
2403681417,TRUE,FALSE
0510670164,FALSE,TRUE
0308539621,FALSE,TRUE
2908983785,TRUE,FALSE
1101654978,TRUE,TRUE
2001821836,TRUE,TRUE
0204870160,FALSE,TRUE
2911918976,TRUE,FALSE
2603896112,FALSE,FALSE
1509969540,FALSE,TRUE
2002655569,TRUE,FALSE
2807916708,FALSE,TRUE
1107848201,TRUE,FALSE
1107730830,TRUE,FALSE
1807636446,TRUE,FALSE
0403764839,TRUE,TRUE
1508955410,FALSE,TRUE
2012974401,TRUE,TRUE
1712814456,FALSE,TRUE
0111895855,FALSE,FALSE
1009939648,TRUE,FALSE
0108864545,TRUE,TRUE
2110769019,TRUE,FALSE
2103989198,TRUE,FALSE
1304811769,FALSE,FALSE
0409641649,TRUE,TRUE
0906814207,TRUE,TRUE
2611879393,TRUE,TRUE
0910664843,FALSE,TRUE
0809810061,FALSE,FALSE
2010817886,FALSE,FALSE
0503830120,FALSE,FALSE
0704986174,FALSE,TRUE
0201740383,TRUE,TRUE
0501901792,TRUE,FALSE
2903884752,FALSE,FALSE
0609679280,TRUE,TRUE
0203819354,FALSE,FALSE
2003882016,TRUE,TRUE
0710698185,TRUE,FALSE
2705892412,TRUE,TRUE
0208923988,TRUE,FALSE
2909830010,TRUE,TRUE
0409527932,FALSE,FALSE
1502833718,FALSE,FALSE
2610677759,FALSE,TRUE
3006767227,FALSE,TRUE
1406761906,FALSE,TRUE
1809660185,TRUE,TRUE
0601912838,FALSE,FALSE
0604697168,FALSE,TRUE
1105700560,FALSE,FALSE
1609621086,TRUE,FALSE
1612680337,FALSE,FALSE
2005754950,TRUE,TRUE
1609977032,TRUE,TRUE
2612810357,TRUE,TRUE
1605786074,FALSE,TRUE
0501965975,TRUE,TRUE
2502753702,FALSE,FALSE
0702880267,FALSE,FALSE
0307705097,FALSE,FALSE
2312712424,FALSE,TRUE
1310944310,TRUE,TRUE
2404847583,FALSE,FALSE
3110860813,FALSE,FALSE
0709748532,FALSE,FALSE
2509678910,TRUE,TRUE
2805819889,FALSE,FALSE
1304890192,TRUE,TRUE
2511722817,TRUE,FALSE
0206778366,FALSE,TRUE
1203507756,FALSE,TRUE
0812676255,TRUE,TRUE
2810731771,FALSE,TRUE
0409854368,TRUE,FALSE
0508858466,TRUE,TRUE
1306756787,FALSE,FALSE
0606551227,TRUE,FALSE
0211603094,TRUE,TRUE
2003669302,FALSE,TRUE
2601642418,FALSE,TRUE
2311659227,FALSE,FALSE
2408901763,FALSE,FALSE
3006778982,FALSE,FALSE
0802588679,TRUE,FALSE
1702777335,TRUE,TRUE
0206661522,TRUE,TRUE
2707801378,TRUE,TRUE
0110506575,FALSE,TRUE
2001681458,TRUE,FALSE
1005923307,TRUE,TRUE
0708986724,TRUE,FALSE
2101944542,TRUE,FALSE
1904972177,TRUE,FALSE
0206901284,TRUE,TRUE
2701708556,TRUE,TRUE
0212781801,FALSE,TRUE
3101645273,FALSE,TRUE
1012693752,FALSE,TRUE
2103558278,FALSE,TRUE
1906819430,FALSE,TRUE
0912847514,FALSE,FALSE
2507821283,TRUE,TRUE
0507678494,TRUE,FALSE
2207692592,TRUE,TRUE
0208937086,TRUE,TRUE
2211832088,FALSE,FALSE
2505773310,FALSE,FALSE
1409547085,TRUE,TRUE
2302805061,FALSE,TRUE
2005607013,FALSE,FALSE
2210854123,FALSE,FALSE
0511821977,TRUE,FALSE
0412566712,TRUE,FALSE
0211966713,FALSE,TRUE
2506944172,TRUE,TRUE
1904870353,TRUE,FALSE
2005913567,FALSE,TRUE
3009967997,FALSE,FALSE
1702901408,FALSE,TRUE
2705747218,FALSE,TRUE
0901624003,TRUE,TRUE
0608738628,FALSE,FALSE
2002853454,FALSE,FALSE
0710970802,TRUE,FALSE
1402545095,FALSE,FALSE
2110965320,FALSE,FALSE
3103851662,TRUE,TRUE
0604653961,TRUE,TRUE
0812920049,TRUE,TRUE
0101655407,TRUE,FALSE
2706764803,TRUE,FALSE
3101645425,FALSE,FALSE
1809779279,FALSE,FALSE
2407642638,FALSE,FALSE
2110852432,FALSE,TRUE
0712799567,TRUE,FALSE
0901764753,TRUE,FALSE
2904650252,TRUE,TRUE
2203781584,FALSE,FALSE
2311755369,TRUE,TRUE
2003912121,FALSE,TRUE
1010979302,FALSE,FALSE
1202722317,TRUE,TRUE
1704815513,TRUE,TRUE
2208736024,FALSE,FALSE
1403832119,TRUE,FALSE
2904761408,TRUE,FALSE
2502893016,FALSE,FALSE
0812707618,TRUE,TRUE
1401507353,TRUE,TRUE
1410889630,TRUE,FALSE
2512936474,FALSE,FALSE
0304858951,FALSE,TRUE
1307984141,TRUE,FALSE
1312648836,FALSE,FALSE
0605534974,TRUE,TRUE
2612873495,TRUE,TRUE
2507850736,TRUE,TRUE
2606773167,TRUE,FALSE
1903784099,TRUE,TRUE
1312995175,FALSE,FALSE
2510690906,TRUE,FALSE
1303768356,FALSE,TRUE
0408652429,TRUE,TRUE
1209888236,TRUE,TRUE
0906715435,TRUE,FALSE
0507986506,TRUE,TRUE
0702707222,FALSE,FALSE
2802738051,TRUE,FALSE
2709728034,TRUE,FALSE
0905867431,TRUE,FALSE
2411703319,TRUE,FALSE
2812712931,FALSE,FALSE
0502706176,TRUE,FALSE
0903725679,FALSE,FALSE
2705892457,FALSE,FALSE
2104531067,FALSE,TRUE
0510844855,TRUE,TRUE
3011995085,TRUE,FALSE
0211558812,TRUE,TRUE
1806730487,TRUE,FALSE
0503883798,TRUE,TRUE
0503604043,TRUE,TRUE
2712958198,FALSE,FALSE
0412632827,TRUE,TRUE
3010643706,TRUE,FALSE
1911844902,FALSE,TRUE
2503835534,TRUE,FALSE
0712684368,TRUE,FALSE
1006810355,FALSE,FALSE
1612878607,TRUE,FALSE
1003957192,FALSE,TRUE
2403821091,TRUE,FALSE
2207606492,FALSE,TRUE
2110757391,TRUE,TRUE
1510727414,TRUE,TRUE
1712864518,FALSE,FALSE
0511862870,FALSE,TRUE
2707678619,FALSE,TRUE
1409904620,FALSE,FALSE
0603937160,TRUE,TRUE
2005626105,TRUE,FALSE
3101623101,FALSE,TRUE
1104763808,FALSE,TRUE
1905917231,FALSE,TRUE
2003635353,FALSE,TRUE
2308986615,FALSE,TRUE
2302944218,FALSE,FALSE
2803902934,FALSE,TRUE
1602702642,FALSE,FALSE
0709638587,FALSE,FALSE
2005817418,FALSE,TRUE
0407957474,FALSE,FALSE
2207755192,TRUE,FALSE
1706783889,TRUE,TRUE
2209839977,TRUE,FALSE
2210753388,TRUE,FALSE
1305781135,FALSE,FALSE
1003867853,FALSE,FALSE
1503702431,FALSE,TRUE
3112539859,TRUE,TRUE
2804700785,FALSE,FALSE
0608783810,TRUE,TRUE
0807845620,FALSE,TRUE
2803633067,TRUE,FALSE
1907727959,TRUE,FALSE
1504688746,FALSE,FALSE
1805917869,TRUE,TRUE
1807764997,FALSE,FALSE
2503912460,FALSE,FALSE
1707746879,TRUE,TRUE
1506724748,FALSE,TRUE
2212895477,FALSE,FALSE
0912771245,FALSE,TRUE
2707807061,FALSE,TRUE
1002624395,FALSE,TRUE
0607943835,FALSE,FALSE
0603879898,TRUE,FALSE
0711618510,FALSE,FALSE
3007809303,TRUE,TRUE
0711728369,TRUE,TRUE
2508804659,FALSE,FALSE
3107821914,FALSE,TRUE
3105978794,FALSE,TRUE
2411890121,TRUE,TRUE
2104925328,FALSE,TRUE
3108835115,TRUE,FALSE
0809588375,TRUE,FALSE
2511736756,FALSE,TRUE
0305723071,FALSE,FALSE
2401801339,FALSE,TRUE
1702693944,FALSE,FALSE
0402868156,FALSE,TRUE
1902609834,TRUE,FALSE
1501784457,FALSE,TRUE
2510809969,FALSE,TRUE
2910699655,TRUE,FALSE
1708716461,TRUE,TRUE
2506535876,FALSE,FALSE
3107599770,FALSE,FALSE
3112650273,TRUE,FALSE
1806803735,TRUE,TRUE
2701874918,FALSE,FALSE
2409762365,FALSE,FALSE
3105582869,TRUE,TRUE
0406917817,FALSE,TRUE
0105967982,FALSE,TRUE
2206894594,FALSE,FALSE
3107895194,TRUE,TRUE
2307885841,TRUE,TRUE
0509792929,TRUE,TRUE
2210855878,FALSE,FALSE
0508675873,FALSE,TRUE
2603766185,FALSE,FALSE
1511784016,TRUE,FALSE
1503584530,FALSE,FALSE
2405956860,TRUE,TRUE
2706561005,FALSE,TRUE
1503816534,TRUE,FALSE
2703911269,FALSE,TRUE
2010672064,TRUE,FALSE
3009895454,FALSE,TRUE
1012795307,FALSE,TRUE
2508872653,TRUE,FALSE
0910923623,FALSE,FALSE
2005674766,TRUE,TRUE
1208609076,FALSE,TRUE
1012959524,TRUE,TRUE
1706861044,FALSE,FALSE
3012757143,FALSE,TRUE
2806663295,FALSE,TRUE
1210830111,FALSE,FALSE
2711807805,FALSE,FALSE
2112767823,FALSE,TRUE
0803688127,FALSE,TRUE
1510779710,FALSE,TRUE
1902985497,FALSE,TRUE
2304505370,TRUE,TRUE
1209891407,FALSE,FALSE
2606776963,FALSE,TRUE
1502900877,FALSE,TRUE
0711639189,FALSE,FALSE
1812804585,TRUE,TRUE
1905636766,FALSE,TRUE
0311874068,TRUE,TRUE
2511905524,TRUE,FALSE
1306903961,FALSE,FALSE
2010892161,FALSE,FALSE
1910928030,TRUE,TRUE
0301931479,TRUE,TRUE
2408723620,FALSE,TRUE
2608657296,TRUE,FALSE
0610959507,TRUE,FALSE
3105644463,FALSE,TRUE
1908681049,TRUE,FALSE
0303717201,TRUE,FALSE
0402814677,TRUE,TRUE
0903880280,FALSE,TRUE
0106986644,FALSE,TRUE
1107851165,FALSE,TRUE
2602937726,FALSE,TRUE
2401582491,TRUE,FALSE
1305875068,FALSE,TRUE
2305927330,FALSE,TRUE
2703746636,FALSE,TRUE
0607748086,TRUE,TRUE
0311811186,TRUE,TRUE
2008956174,FALSE,TRUE
0610844373,TRUE,FALSE
1903630109,FALSE,FALSE
1907808670,FALSE,TRUE
2008568572,FALSE,FALSE
0805880217,TRUE,FALSE
1602641003,TRUE,FALSE
2512903674,FALSE,FALSE
3108992663,TRUE,FALSE
1906939526,TRUE,FALSE
1104643153,TRUE,TRUE
0107710316,TRUE,TRUE
1209947168,TRUE,TRUE
2607942626,TRUE,FALSE
2303772666,FALSE,FALSE
2602663138,FALSE,TRUE
1611666290,TRUE,FALSE
1202971479,TRUE,TRUE
0307714627,TRUE,FALSE
1610714171,TRUE,TRUE
2010921740,FALSE,FALSE
2008694152,FALSE,FALSE
1607606741,FALSE,FALSE
0304795459,FALSE,FALSE
1911733378,FALSE,TRUE
2812817259,TRUE,TRUE
0907723447,TRUE,FALSE
2202946626,TRUE,TRUE
0107852963,TRUE,TRUE
2908976359,TRUE,TRUE
1604919690,FALSE,TRUE
1908534859,FALSE,FALSE
0902594223,TRUE,TRUE
2508944068,TRUE,TRUE
0204736526,FALSE,FALSE
1111529412,FALSE,TRUE
1803627585,FALSE,FALSE
0302735100,FALSE,FALSE
2602831550,TRUE,FALSE
1309817272,FALSE,FALSE
2703885173,TRUE,TRUE
0709769426,TRUE,FALSE
2606946870,FALSE,TRUE
2004530661,FALSE,TRUE
1612570631,FALSE,FALSE
1306958196,TRUE,TRUE
1010552643,FALSE,TRUE
2106778328,FALSE,TRUE
0512719195,TRUE,TRUE
2506873656,TRUE,FALSE
0111833074,FALSE,TRUE
2208880882,TRUE,FALSE
1009894352,TRUE,TRUE
0905660713,TRUE,FALSE
0911850040,FALSE,TRUE
2408899643,FALSE,FALSE
2401598730,TRUE,FALSE
0407823867,TRUE,FALSE
3001561794,FALSE,TRUE
1911541287,FALSE,FALSE
2802989482,TRUE,TRUE
2811769589,FALSE,FALSE
1802901861,FALSE,FALSE
0102676157,FALSE,TRUE
0802789722,TRUE,TRUE
1008635681,FALSE,TRUE
2611791377,FALSE,TRUE
0302920788,TRUE,TRUE
1106838053,TRUE,TRUE
1907895969,TRUE,FALSE
1607908232,FALSE,TRUE
0701831133,TRUE,FALSE
0807725790,FALSE,FALSE
0709895263,FALSE,FALSE
0801828359,TRUE,FALSE
0912861418,FALSE,FALSE
0710815682,FALSE,FALSE
0302817094,FALSE,TRUE
2903516832,FALSE,FALSE
2906815049,TRUE,FALSE
2409679673,TRUE,TRUE
0102825812,TRUE,FALSE
0106885446,FALSE,TRUE
0811799571,TRUE,TRUE
2108949495,TRUE,TRUE
2512802000,TRUE,FALSE
1808893325,FALSE,TRUE
3110603788,FALSE,FALSE
1909548243,TRUE,TRUE
2512650311,TRUE,FALSE
0712967483,FALSE,FALSE
2912695766,TRUE,TRUE
0412749596,FALSE,FALSE
3010699567,FALSE,TRUE
1305958959,FALSE,FALSE
3103684185,FALSE,FALSE
2012672729,TRUE,FALSE
0104904617,FALSE,TRUE
2907596189,TRUE,TRUE
3010849813,FALSE,FALSE
1303857037,TRUE,FALSE
2911813600,TRUE,FALSE
2005821842,FALSE,FALSE
3011703871,FALSE,FALSE
0404533944,TRUE,TRUE
2010846389,TRUE,FALSE
1903934669,FALSE,TRUE
0705781990,TRUE,FALSE
0704763479,TRUE,FALSE
1406869205,FALSE,TRUE
1712548645,TRUE,FALSE
1010940360,FALSE,FALSE
0107820318,FALSE,TRUE
2209813312,TRUE,TRUE
3107847498,FALSE,FALSE
1706834500,TRUE,TRUE
0207796386,TRUE,FALSE
0303999187,TRUE,FALSE
2809686864,TRUE,FALSE
2711585695,TRUE,TRUE
1205835555,TRUE,FALSE
1802904361,FALSE,FALSE
1707945701,FALSE,TRUE
2301944136,TRUE,TRUE
2805902436,FALSE,FALSE
2607760442,TRUE,FALSE
1507779903,TRUE,FALSE
0609939608,FALSE,TRUE
2802742292,TRUE,TRUE
0301918967,FALSE,TRUE
0605747149,TRUE,FALSE
0505963843,FALSE,TRUE
3108699306,FALSE,TRUE
2612669817,FALSE,FALSE
1809908899,FALSE,FALSE
1101669942,TRUE,TRUE
0112962453,TRUE,FALSE
2302845595,TRUE,FALSE
0809964173,TRUE,TRUE
0807890058,TRUE,FALSE
1304901136,FALSE,TRUE
1404881187,TRUE,TRUE
1208938193,FALSE,FALSE
2209865300,FALSE,FALSE
1804719819,FALSE,FALSE
0906866308,FALSE,TRUE
2306689705,TRUE,FALSE
0804807648,FALSE,FALSE
2608660233,TRUE,TRUE
0406787046,FALSE,TRUE
2710909911,TRUE,FALSE
1310878083,FALSE,FALSE
2110661572,FALSE,FALSE
0804749656,FALSE,FALSE
0603731162,FALSE,FALSE
1406891904,TRUE,FALSE
0105789249,TRUE,FALSE
1409683780,FALSE,FALSE
1604621269,TRUE,FALSE
1512812755,TRUE,TRUE
0202970687,TRUE,FALSE
0810823663,FALSE,TRUE
1203722734,FALSE,FALSE
2112958407,TRUE,FALSE
3108528622,FALSE,TRUE
2405972254,FALSE,TRUE
1006852295,FALSE,TRUE
1009931137,TRUE,TRUE
2811731536,FALSE,TRUE
